x,y
-76.49420835634557,42.44055163321798
-76.49423624988206,42.44145635071636
-76.4942315067797,42.441456500079575
-76.49353275842219,42.44147844054933
-76.49326878180865,42.44148252064804
-76.49283668111283,42.44149710090037
-76.49220821916019,42.44151426859174
-76.49220403654137,42.44151431748371
-76.49204450747307,42.44151619640509
-76.49178793157367,42.44152628214267
-76.49143966355102,42.44153337868878
-76.4907970764728,42.44155069837489
-76.49032584086692,42.44156575253166
-76.48981755668993,42.44158146055672
-76.48887763994988,42.441607101831416
-76.48865395463015,42.441610004404204
-76.48865358874724,42.44161001490548
-76.48865302351217,42.44161003154418
-76.48781823794572,42.44163452201653
-76.48774390029496,42.44163994823959
-76.48746972827777,42.4416479524667
-76.48746430119662,42.44156253710555
-76.48745397215217,42.44135106127586
-76.48744303734883,42.44108092991889
-76.48742782017368,42.44073447439284
-76.48742766085485,42.44073054808
-76.48740866152728,42.440262794626975
-76.48740862755272,42.44026195912621
-76.48738620866622,42.43962736666762
-76.48738241742494,42.43953269222162
-76.48738240340663,42.439532320388615
-76.48738041628283,42.43947883768432
-76.48742782017368,42.44073447439284
-76.48778232502676,42.4407342563688
-76.48827555217305,42.4407188878918
-76.4886088814133,42.44071012667219
-76.48861085058148,42.44071007518201
-76.48976749735495,42.44067706693463
-76.49032995795274,42.44066071707148
-76.4911144956116,42.44064145621254
-76.49192957397652,42.44061741217497
-76.49217803902863,42.4406097207514
-76.49359889152402,42.440568651350475
-76.49420835634557,42.44055163321798
-76.49439893225217,42.440544749037116
-76.49455963083264,42.44054264447133
-76.49506254239773,42.44055400921054
-76.49516118447417,42.440552713078425
-76.49541498784434,42.44053592848131
-76.49568245080566,42.440519062837815
-76.49568638810547,42.440518814666426
-76.49598302795843,42.44050154748823
-76.49685495807785,42.44047664925321
-76.49686063825573,42.44047648698391
-76.49889697334588,42.440413861788706
-76.49905188310119,42.44041191771675
-76.49908781722613,42.44089764974413
-76.49910775816723,42.44130455018792
-76.49910855325935,42.44132077045698
-76.49914009716818,42.441973202865306
-76.49916887425411,42.44259817691926
-76.49916889907034,42.44259870721012
-76.49917498800234,42.44272013871649
-76.49917723128083,42.44277416425241
-76.49926569314883,42.44450215426852
-76.49927088026239,42.44460557651072
-76.4992718926445,42.44471482598563
-76.49927268202646,42.444817215964164
-76.49927481200234,42.44494702083881
-76.49927482320479,42.444947733878905
-76.499276714106,42.44509180011267
-76.49927482320479,42.444947733878905
-76.4989311658254,42.44495674267316
-76.49885613709466,42.44495771644008
-76.49834180563651,42.44497345779328
-76.49816395346518,42.44498035707598
-76.49816283023267,42.44498039045256
-76.49733653242343,42.44500460811403
-76.4970899031457,42.44501231209169
-76.49708695649784,42.4450123872999
-76.4960082166297,42.44503996313195
-76.4959165083163,42.44504572442869
-76.49529935472523,42.44506514679938
-76.49468984475445,42.44508422874669
-76.49468981394664,42.44508366333907
-76.49467855830137,42.44487721210419
-76.4946037741932,42.44346953551827
-76.49447126401196,42.443377755136915
-76.49435613380172,42.4434630658238
-76.49424089995703,42.443568109835056
-76.49416924980412,42.443636656449996
-76.4941108188058,42.44369132088852
-76.49407764676437,42.44373228540265
-76.49405767575279,42.44377308823282
-76.49404601293308,42.44383190609035
-76.49404148601228,42.443921942660445
-76.4940458083723,42.443975970804544
-76.49405752953606,42.44403875105597
-76.49408302301588,42.44418712387098
