x,y
-8516269.45280364,5228800.85665481
-8516249.41624368,5228813.46036642
-8516241.88438335,5228817.67088115
-8516151.50561898,5228867.46693491
-8516151.45037493,5228867.49730707
-8516138.5540221,5228873.85016524
-8516129.34688131,5228877.41205395
-8516121.50568561,5228881.62220194
-8516111.26663748,5228885.8816409
-8516101.18226353,5228890.14135622
-8516095.92098448,5228892.25802673
-8516082.27815169,5228897.26458973
-8516071.6273634,5228900.85083716
-8516064.25187612,5228903.0171888
-8516051.46184015,5228905.9545225
-8516051.44356556,5228905.95953034
-8516033.04953888,5228911.03407047
-8516024.1272815,5228913.25063448
-8516009.60982291,5228916.21217073
-8516001.28125693,5228917.73059465
-8515994.65478086,5228918.52630711
-8515978.74512399,5228921.51224088
-8515929.67956064,5228926.45782866
-8515911.16801812,5228927.47456084
-8515893.40406921,5228928.46618974
-8515816.18725762,5228931.88250011
-8515791.20470298,5228932.99603442
-8515791.09738019,5228933.00068096
-8515682.35355263,5228937.64748205
-8515667.83800878,5228938.56441763
-8515667.80660948,5228938.56669487
-8515643.26707047,5228940.37654367
-8515576.07905359,5228943.59421517
-8515560.73859015,5228944.56175627
-8515534.56989777,5228945.69920182
-8515398.18012661,5228952.33429741
-8515398.16794617,5228952.33482802
-8515341.9610542,5228954.7413303
-8515341.95641347,5228954.64923356
-8515336.7314974,5228850.35000738
-8515333.94697698,5228812.77721018
-8515328.71792972,5228801.76908415
-8515318.92667005,5228790.7466647
-8515305.5605323,5228783.51017335
-8515298.88724563,5228781.99764721
-8515277.12412875,5228782.96758528
-8515170.08733727,5228787.7373326
-8515160.0700852,5228786.97674015
-8515152.82907673,5228783.96615435
-8515151.68984766,5228782.58548478
-8515148.59680647,5228778.83704051
-8515110.54688912,5228661.06826706
-8515101.84442104,5228633.08915778
-8515110.54688912,5228661.06826706
-8515148.59680647,5228778.83704051
-8515151.68984766,5228782.58548478
-8515152.82907673,5228783.96615435
-8515160.0700852,5228786.97674015
-8515170.08733727,5228787.7373326
-8515277.12412875,5228782.96758528
-8515298.88724563,5228781.99764721
-8515305.5605323,5228783.51017335
-8515318.92667005,5228790.7466647
-8515328.71792972,5228801.76908415
-8515333.94697698,5228812.77721018
-8515336.7314974,5228850.35000738
-8515341.95641347,5228954.64923356
-8515341.9610542,5228954.7413303
-8515347.42175736,5229064.57810928
-8515348.27027124,5229098.54926102
-8515348.6504215,5229113.76937263
-8515349.63769086,5229136.65727549
-8515350.3165311,5229152.39582223
-8515359.77070102,5229180.44954424
-8515371.574769,5229203.54316429
-8515400.94264099,5229249.67921338
-8515440.270512,5229314.20390603
-8515452.05807813,5229332.38311708
-8515452.13576987,5229332.50680668
-8515473.77051615,5229366.93279931
-8515485.54621189,5229386.7826893
-8515510.90439893,5229423.03609442
-8515539.92117435,5229461.90694916
-8515567.23787647,5229499.48228776
-8515597.33584914,5229540.98351071
-8515567.23787647,5229499.48228776
-8515539.92117435,5229461.90694916
-8515510.90439893,5229423.03609442
-8515485.54621189,5229386.7826893
-8515473.77051615,5229366.93279931
-8515452.13576987,5229332.50680668
-8515452.05807813,5229332.38311708
-8515440.270512,5229314.20390603
-8515400.94264099,5229249.67921338
-8515371.574769,5229203.54316429
-8515359.77070102,5229180.44954424
-8515350.3165311,5229152.39582223
-8515349.63769086,5229136.65727549
-8515348.6504215,5229113.76937263
-8515348.27027124,5229098.54926102
-8515347.42175736,5229064.57810928
-8515341.9610542,5228954.7413303
-8515398.16794617,5228952.33482802
-8515398.18012661,5228952.33429741
-8515534.56989777,5228945.69920182
-8515560.73859015,5228944.56175627
-8515576.07905359,5228943.59421517
-8515643.26707047,5228940.37654367
-8515667.80660948,5228938.56669487
-8515667.83800878,5228938.56441763
-8515682.35355263,5228937.64748205
-8515791.09738019,5228933.00068096
-8515791.20470298,5228932.99603442
-8515816.18725762,5228931.88250011
-8515893.40406921,5228928.46618974
-8515911.16801812,5228927.47456084
-8515929.67956064,5228926.45782866
-8515978.74512399,5228921.51224088
-8515994.65478086,5228918.52630711
-8516001.28125693,5228917.73059465
-8516009.60982291,5228916.21217073
-8516024.1272815,5228913.25063448
-8516033.04953888,5228911.03407047
-8516051.44356556,5228905.95953034
-8516051.46184015,5228905.9545225
-8516064.25187612,5228903.0171888
-8516071.6273634,5228900.85083716
-8516082.27815169,5228897.26458973
-8516095.92098448,5228892.25802673
-8516101.18226353,5228890.14135622
-8516111.26663748,5228885.8816409
-8516121.50568561,5228881.62220194
-8516129.34688131,5228877.41205395
-8516138.5540221,5228873.85016524
-8516151.45037493,5228867.49730707
-8516151.50561898,5228867.46693491
-8516241.88438335,5228817.67088115
-8516249.41624368,5228813.46036642
-8516269.45280364,5228800.85665481
-8516269.45957411,5228800.85245062
-8516286.27824755,5228790.36319412
-8516293.32014876,5228786.17813433
-8516367.04175523,5228742.05333457
-8516372.40791751,5228737.89260411
-8516375.79081693,5228731.71164229
-8516376.39017158,5228724.90707587
-8516374.15287775,5228718.85028546
-8516335.87946662,5228652.93728229
-8516306.79293926,5228605.2230483
-8516300.25559629,5228593.8061768
-8516300.23222292,5228593.76554341
-8516288.23598232,5228572.96598924
-8516223.93086243,5228464.9529071
-8516218.04668107,5228454.6539027
-8516218.01520075,5228454.60076636
-8516178.59019197,5228388.09403839
-8516162.5811837,5228361.19571017
-8516135.29407406,5228315.58010222
-8516135.24746217,5228315.50223261
-8516052.24560666,5228175.00639034
-8516051.61617123,5228173.94531361
-8516052.24560666,5228175.00639034
-8516019.74537184,5228194.58664988
-8516009.14458392,5228201.26219944
-8516008.62801682,5228201.58752165
-8515998.23563414,5228205.17367783
-8515893.23477155,5228209.08072054
-8515876.37451512,5228210.04719662
-8515876.38963198,5228210.36176642
-8515883.42244755,5228356.65400734
-8515883.7496235,5228364.80463469
-8515884.60702682,5228382.41637256
-8515884.60875155,5228382.45141598
-8515892.24194674,5228537.18595353
-8515892.66157084,5228556.20402243
-8515892.66648938,5228556.29407798
-8515901.91687855,5228726.9952218
-8515901.92897442,5228727.21825921
-8515909.39600258,5228894.22317818
-8515911.16801812,5228927.47456084
-8515912.02724693,5228945.12237899
-8515915.87069909,5229021.82127859
-8515916.44829127,5229037.42475224
-8515917.07689738,5229053.7271477
-8515921.07712473,5229128.38267651
-8515921.93438608,5229148.0751263
-8515921.94047875,5229148.21055629
-8515922.51465845,5229160.96190337
-8515924.03373002,5229189.4788556
-8515927.57331981,5229260.7452729
-8515929.26701425,5229295.05884639
-8515929.39358273,5229297.51728728
-8515930.32893939,5229316.40792718
-8515930.67429058,5229322.93400041
-8515932.98691863,5229366.63674497
-8515933.04075202,5229367.63626891
-8515937.51946326,5229450.79219021
-8515938.13025819,5229458.94389286
-8515938.99092591,5229475.2212902
-8515940.05451277,5229494.91465662
-8515941.19486039,5229515.28093825
-8515941.98035109,5229529.28105154
-8515941.98590638,5229529.41295463
-8515942.0056189,5229529.87631369
-8515944.9456133,5229581.78846976
-8515947.70342412,5229635.40875946
-8515948.53840896,5229651.6864313
-8515949.09766061,5229659.83838976
-8515949.73353626,5229668.66310464
-8515954.54156672,5229761.64564826
-8515957.45549546,5229813.92145785
-8515958.8226183,5229839.69702454
-8515964.79086867,5229959.18163353
-8515967.77970688,5230014.14979532
-8515968.55786574,5230035.88844244
-8515969.29096304,5230050.82088514
-8515968.97095792,5230061.68947965
-8515968.92999734,5230077.32012305
-8515968.18682289,5230099.08322972
-8515966.56565354,5230122.21701736
-8515964.0935368,5230145.35002432
-8515961.86148858,5230160.33161666
-8515958.77261289,5230181.47151638
-8515961.86148858,5230160.33161666
-8515964.0935368,5230145.35002432
-8515966.56565354,5230122.21701736
-8515968.18682289,5230099.08322972
-8515968.92999734,5230077.32012305
-8515968.97095792,5230061.68947965
-8515969.29096304,5230050.82088514
-8515968.55786574,5230035.88844244
-8515967.77970688,5230014.14979532
-8515964.79086867,5229959.18163353
-8515958.8226183,5229839.69702454
-8515957.45549546,5229813.92145785
-8515954.54156672,5229761.64564826
-8515949.73353626,5229668.66310464
-8515949.09766061,5229659.83838976
-8515948.53840896,5229651.6864313
-8515947.70342412,5229635.40875946
-8515944.9456133,5229581.78846976
-8515942.0056189,5229529.87631369
-8515941.98590638,5229529.41295463
-8515941.98035109,5229529.28105154
-8515941.19486039,5229515.28093825
-8515940.05451277,5229494.91465662
-8515938.99092591,5229475.2212902
-8515938.13025819,5229458.94389286
-8515937.51946326,5229450.79219021
-8515933.04075202,5229367.63626891
-8515932.98691863,5229366.63674497
-8515930.67429058,5229322.93400041
-8515930.32893939,5229316.40792718
-8515929.39358273,5229297.51728728
-8515929.26701425,5229295.05884639
-8515927.57331981,5229260.7452729
-8515924.03373002,5229189.4788556
-8515922.51465845,5229160.96190337
-8515921.94047875,5229148.21055629
-8515921.93438608,5229148.0751263
-8515921.07712473,5229128.38267651
-8515917.07689738,5229053.7271477
-8515916.44829127,5229037.42475224
-8515915.87069909,5229021.82127859
-8515912.02724693,5228945.12237899
-8515911.16801812,5228927.47456084
-8515909.39600258,5228894.22317818
-8515901.92897442,5228727.21825921
-8515901.91687855,5228726.9952218
-8515892.66648938,5228556.29407798
-8515892.66157084,5228556.20402243
-8515892.24194674,5228537.18595353
-8515884.60875155,5228382.45141598
-8515884.21236505,5228382.47424839
-8515867.87701441,5228383.41802171
-8515816.88413813,5228384.9972315
-8515761.33926377,5228387.34074722
-8515761.17267281,5228387.34777841
-8515743.07533021,5228387.66587744
-8515661.7374375,5228391.82699038
-8515641.26834225,5228392.19437004
-8515641.13450433,5228392.1966787
-8515629.69319365,5228392.38958115
-8515532.4498876,5228396.14519379
-8515507.72636868,5228397.25831603
-8515507.65721362,5228397.26259098
-8515492.30937685,5228398.22547576
-8515371.27118688,5228402.39474254
-8515369.56104529,5228360.99484407
-8515364.80590464,5228248.3100937
-8515364.10242843,5228230.66354
-8515364.09609933,5228230.50340345
-8515360.1832227,5228132.23735826
-8515357.01419606,5228059.69145459
-8515360.1832227,5228132.23735826
-8515364.09609933,5228230.50340345
-8515364.10242843,5228230.66354
-8515364.80590464,5228248.3100937
-8515369.56104529,5228360.99484407
-8515371.27118688,5228402.39474254
-8515492.30937685,5228398.22547576
-8515507.65721362,5228397.26259098
-8515507.72636868,5228397.25831603
-8515532.4498876,5228396.14519379
-8515629.69319365,5228392.38958115
-8515641.13450433,5228392.1966787
-8515641.26834225,5228392.19437004
-8515661.7374375,5228391.82699038
-8515743.07533021,5228387.66587744
-8515761.17267281,5228387.34777841
-8515761.33926377,5228387.34074722
-8515816.88413813,5228384.9972315
-8515867.87701441,5228383.41802171
-8515884.21236505,5228382.47424839
-8515884.60875155,5228382.45141598
-8515911.8063823,5228381.96085883
-8516025.34279744,5228377.23391364
-8516032.97437356,5228376.41339917
-8516039.73127366,5228373.57386967
-8516055.38877374,5228363.78288653
-8516063.69440418,5228358.87508549
-8516124.82655122,5228321.80534524
-8516135.24746217,5228315.50223261
-8516148.86679921,5228307.13230405
-8516163.74993041,5228298.01331211
-8516174.50648949,5228291.03778151
-8516278.58558342,5228228.90347654
-8516278.9187979,5228228.70454727
-8516358.5542553,5228361.79625095
-8516362.1489803,5228367.75426749
-8516362.20924147,5228367.85415214
-8516369.26208762,5228379.27105926
-8516428.64275352,5228478.76045817
-8516445.78757038,5228507.69257648
-8516445.80810785,5228507.72723032
-8516454.43406995,5228521.76151265
-8516493.60878731,5228588.99362542
-8516454.43406995,5228521.76151265
-8516445.80810785,5228507.72723032
-8516445.78757038,5228507.69257648
-8516428.64275352,5228478.76045817
-8516369.26208762,5228379.27105926
-8516362.20924147,5228367.85415214
-8516362.1489803,5228367.75426749
-8516358.5542553,5228361.79625095
-8516278.9187979,5228228.70454727
-8516278.83327378,5228228.56172095
-8516195.27051414,5228088.90913186
-8516278.83327378,5228228.56172095
-8516278.9187979,5228228.70454727
-8516278.58558342,5228228.90347654
-8516174.50648949,5228291.03778151
-8516163.74993041,5228298.01331211
-8516148.86679921,5228307.13230405
-8516135.24746217,5228315.50223261
-8516124.82655122,5228321.80534524
-8516063.69440418,5228358.87508549
-8516055.38877374,5228363.78288653
-8516039.73127366,5228373.57386967
-8516032.97437356,5228376.41339917
-8516025.34279744,5228377.23391364
-8515911.8063823,5228381.96085883
-8515884.60875155,5228382.45141598
-8515884.21236505,5228382.47424839
-8515867.87701441,5228383.41802171
-8515816.88413813,5228384.9972315
-8515761.33926377,5228387.34074722
-8515761.17267281,5228387.34777841
-8515761.59677409,5228401.60476555
-8515769.55220508,5228541.41051331
-8515770.69330497,5228560.40337772
-8515772.19138965,5228583.48492256
-8515779.04729354,5228714.46900487
-8515780.07710247,5228732.19253906
-8515780.11182945,5228732.78939137
-8515781.09976584,5228750.43699083
-8515791.20470298,5228932.99603442
-8515816.18725762,5228931.88250011
-8515893.40406921,5228928.46618974
-8515911.16801812,5228927.47456084
-8515929.67956064,5228926.45782866
-8515978.74512399,5228921.51224088
-8515994.65478086,5228918.52630711
-8516001.28125693,5228917.73059465
-8516009.60982291,5228916.21217073
-8516024.1272815,5228913.25063448
-8516033.04953888,5228911.03407047
-8516051.44356556,5228905.95953034
-8516051.46184015,5228905.9545225
-8516048.971643,5228895.13638995
-8516048.23195348,5228886.98491416
-8516046.93544092,5228867.99114686
-8516045.02534426,5228817.09296128
-8516043.2838733,5228778.38234567
-8516042.09129216,5228758.71628483
-8516041.55970302,5228748.52094939
-8516040.14162496,5228722.04960284
-8516031.99290861,5228564.59481667
-8516031.1573577,5228548.99187057
-8516030.9390818,5228534.73487638
-8516025.93338603,5228432.91522095
-8516025.44956404,5228426.80849654
-8516025.63586925,5228420.70243023
-8516027.76100303,5228409.11299338
-8516025.34279744,5228377.23391364
-8516023.36902858,5228365.71821725
-8516015.62280723,5228219.13649486
-8516013.33696666,5228210.33731591
-8516008.62801682,5228201.58752165
-8515998.23563414,5228205.17367783
-8515893.23477155,5228209.08072054
-8515876.37451512,5228210.04719662
-8515868.46623965,5228047.16763173
-8515876.37451512,5228210.04719662
-8515876.38963198,5228210.36176642
-8515883.42244755,5228356.65400734
-8515883.7496235,5228364.80463469
-8515884.60702682,5228382.41637256
-8515884.60875155,5228382.45141598
-8515892.24194674,5228537.18595353
-8515892.66157084,5228556.20402243
-8515817.25375226,5228558.2247883
-8515770.70602619,5228560.40284719
-8515770.69330497,5228560.40337772
-8515650.03911229,5228565.24955182
-8515649.20486851,5228548.9737053
-8515641.91942905,5228411.18645502
-8515641.29173893,5228392.87879448
-8515641.26834225,5228392.19437004
-8515640.16559051,5228360.96349784
-8515633.37357709,5228219.79010852
-8515631.45761549,5228177.01948803
-8515625.22144757,5228047.38868891
-8515631.45761549,5228177.01948803
-8515633.37357709,5228219.79010852
-8515640.16559051,5228360.96349784
-8515641.26834225,5228392.19437004
-8515641.29173893,5228392.87879448
-8515641.91942905,5228411.18645502
-8515649.20486851,5228548.9737053
-8515650.03911229,5228565.24955182
-8515650.04693036,5228565.41431329
-8515650.84707758,5228582.22393914
-8515654.66790765,5228669.45578618
-8515654.69792378,5228669.61649724
-8515654.98529417,5228671.15894247
-8515658.34762103,5228736.98770879
-8515658.3496125,5228737.02587781
-8515659.28309286,5228755.30802106
-8515662.73588579,5228829.19090455
-8515662.74038919,5228829.28802539
-8515667.18204106,5228924.33219721
-8515667.83800878,5228938.56441763
-8515668.72125352,5228957.5836298
-8515669.4056481,5228969.12488549
-8515670.21354625,5228986.09998863
-8515672.21246998,5229049.23847177
-8515642.7434798,5229050.42463506
-8515633.12704633,5229050.59604773
-8515616.96128764,5229051.56285105
-8515591.61729918,5229052.70130877
-8515565.52640728,5229053.16630196
-8515504.91179287,5229056.26079391
-8515485.13672313,5229057.30120633
-8515462.98963195,5229058.3650636
-8515441.82221527,5229059.42988616
-8515420.88691758,5229060.46909504
-8515399.46098471,5229062.20632076
-8515382.47086032,5229062.52490341
-8515366.15036985,5229063.49125146
-8515347.42175736,5229064.57810928
-8515348.27027124,5229098.54926102
-8515348.6504215,5229113.76937263
-8515349.63769086,5229136.65727549
-8515350.3165311,5229152.39582223
-8515359.77070102,5229180.44954424
-8515371.574769,5229203.54316429
-8515400.94264099,5229249.67921338
-8515440.270512,5229314.20390603
-8515452.05807813,5229332.38311708
-8515435.69559324,5229368.89714775
-8515393.27990026,5229392.73259913
-8515375.69653557,5229407.527997
-8515347.41835917,5229434.68705997
-8515334.50265857,5229442.374981
-8515318.47979823,5229447.35961691
-8515305.56438073,5229447.3567588
-8515285.08665884,5229440.72106599
-8515237.87649974,5229421.25508692
-8515222.85044326,5229418.23229597
-8515217.70186866,5229418.50447605
-8515211.27264656,5229418.84443243
-8515198.92147096,5229423.22054427
-8515187.89671668,5229434.52987593
-8515164.74106776,5229467.42715126
-8515154.38606141,5229476.78171387
-8515141.36480941,5229483.87351318
-8515126.11361851,5229488.09676334
-8515091.71887886,5229493.82649237
-8515087.03664819,5229495.48531512
-8515091.71887886,5229493.82649237
-8515126.11361851,5229488.09676334
-8515141.36480941,5229483.87351318
-8515154.38606141,5229476.78171387
-8515164.74106776,5229467.42715126
-8515187.89671668,5229434.52987593
-8515198.92147096,5229423.22054427
-8515211.27264656,5229418.84443243
-8515217.70186866,5229418.50447605
-8515222.85044326,5229418.23229597
-8515237.87649974,5229421.25508692
-8515285.08665884,5229440.72106599
-8515305.56438073,5229447.3567588
-8515318.47979823,5229447.35961691
-8515334.50265857,5229442.374981
-8515347.41835917,5229434.68705997
-8515375.69653557,5229407.527997
-8515393.27990026,5229392.73259913
-8515435.69559324,5229368.89714775
-8515473.77051615,5229366.93279931
-8515485.54621189,5229386.7826893
-8515510.90439893,5229423.03609442
-8515539.92117435,5229461.90694916
-8515567.23787647,5229499.48228776
-8515597.33584914,5229540.98351071
-8515567.23787647,5229499.48228776
-8515539.92117435,5229461.90694916
-8515510.90439893,5229423.03609442
-8515485.54621189,5229386.7826893
-8515473.77051615,5229366.93279931
-8515452.13576987,5229332.50680668
-8515452.05807813,5229332.38311708
-8515440.270512,5229314.20390603
-8515400.94264099,5229249.67921338
-8515371.574769,5229203.54316429
-8515359.77070102,5229180.44954424
-8515350.3165311,5229152.39582223
-8515349.63769086,5229136.65727549
-8515348.6504215,5229113.76937263
-8515348.27027124,5229098.54926102
-8515347.42175736,5229064.57810928
-8515366.15036985,5229063.49125146
-8515382.47086032,5229062.52490341
-8515399.46098471,5229062.20632076
-8515420.88691758,5229060.46909504
-8515441.82221527,5229059.42988616
-8515462.98963195,5229058.3650636
-8515485.13672313,5229057.30120633
-8515504.91179287,5229056.26079391
-8515565.52640728,5229053.16630196
-8515591.61729918,5229052.70130877
-8515616.96128764,5229051.56285105
-8515633.12704633,5229050.59604773
-8515642.7434798,5229050.42463506
-8515672.21246998,5229049.23847177
-8515699.48979742,5229048.38631617
-8515699.50414358,5229048.38551569
-8515800.47978706,5229042.87279402
-8515816.07816974,5229041.93105343
-8515899.61238764,5229038.41732101
-8515916.44829127,5229037.42475224
-8515933.2320808,5229037.130811
-8516145.13608249,5229027.24591379
-8516151.91650453,5229027.14894281
-8516158.54111549,5229028.37153895
-8516168.5134017,5229033.63380327
-8516158.54111549,5229028.37153895
-8516151.91650453,5229027.14894281
-8516145.13608249,5229027.24591379
-8515933.2320808,5229037.130811
-8515916.44829127,5229037.42475224
-8515899.61238764,5229038.41732101
-8515816.07816974,5229041.93105343
-8515800.47978706,5229042.87279402
-8515699.50414358,5229048.38551569
-8515699.48979742,5229048.38631617
-8515672.21246998,5229049.23847177
-8515670.21354625,5228986.09998863
-8515669.4056481,5228969.12488549
-8515668.72125352,5228957.5836298
-8515667.83800878,5228938.56441763
-8515667.18204106,5228924.33219721
-8515662.74038919,5228829.28802539
-8515662.73588579,5228829.19090455
-8515659.28309286,5228755.30802106
-8515658.3496125,5228737.02587781
-8515658.34762103,5228736.98770879
-8515654.98529417,5228671.15894247
-8515654.69792378,5228669.61649724
-8515654.66790765,5228669.45578618
-8515650.84707758,5228582.22393914
-8515650.04693036,5228565.41431329
-8515650.03911229,5228565.24955182
-8515770.69330497,5228560.40337772
-8515770.70602619,5228560.40284719
-8515817.25375226,5228558.2247883
-8515892.66157084,5228556.20402243
-8515971.21704101,5228551.41712852
-8516031.1573577,5228548.99187057
-8516031.99290861,5228564.59481667
-8516040.14162496,5228722.04960284
-8516041.55970302,5228748.52094939
-8516042.09129216,5228758.71628483
-8516043.2838733,5228778.38234567
-8516045.02534426,5228817.09296128
-8516046.93544092,5228867.99114686
-8516048.23195348,5228886.98491416
-8516048.971643,5228895.13638995
-8516051.46184015,5228905.9545225
-8516051.44356556,5228905.95953034
-8516033.04953888,5228911.03407047
-8516024.1272815,5228913.25063448
-8516009.60982291,5228916.21217073
-8516001.28125693,5228917.73059465
-8515994.65478086,5228918.52630711
-8515978.74512399,5228921.51224088
-8515929.67956064,5228926.45782866
-8515911.16801812,5228927.47456084
-8515893.40406921,5228928.46618974
-8515816.18725762,5228931.88250011
-8515791.20470298,5228932.99603442
-8515781.09976584,5228750.43699083
-8515780.11182945,5228732.78939137
-8515780.07710247,5228732.19253906
-8515779.04729354,5228714.46900487
-8515772.19138965,5228583.48492256
-8515770.69330497,5228560.40337772
-8515769.55220508,5228541.41051331
-8515761.59677409,5228401.60476555
-8515761.17267281,5228387.34777841
-8515760.45139926,5228360.8780903
-8515753.40469339,5228214.94383186
-8515753.37246862,5228214.28399467
-8515744.9926034,5228042.54234166
-8515753.37246862,5228214.28399467
-8515753.40469339,5228214.94383186
-8515760.45139926,5228360.8780903
-8515761.17267281,5228387.34777841
-8515761.59677409,5228401.60476555
-8515769.55220508,5228541.41051331
-8515770.69330497,5228560.40337772
-8515772.19138965,5228583.48492256
-8515779.04729354,5228714.46900487
-8515780.07710247,5228732.19253906
-8515780.11182945,5228732.78939137
-8515789.88275444,5228732.61798891
-8515816.74765325,5228730.78186756
-8515901.92897442,5228727.21825921
-8515984.91825894,5228724.40203199
-8516004.53790032,5228723.36031804
-8516040.14162496,5228722.04960284
