x,y
-76.51006407619842,42.43829949622365
-76.51014361249432,42.43839747649386
-76.51028500453462,42.438665802916894
-76.51038385559235,42.43888076328606
-76.51041432588787,42.43896139047252
-76.51049833498361,42.439198122095426
-76.51051585233608,42.4392662215358
-76.51053449890279,42.439360561649245
-76.51054044623012,42.439423508557425
-76.5105477620037,42.43950446400718
-76.51055575756212,42.43959879734998
-76.51056216266723,42.43966637565547
-76.51056832015506,42.439747330365094
-76.51059806757591,42.44005314476427
-76.51061401078906,42.440282458744896
-76.51061944818842,42.440386051766936
-76.51062510745193,42.44049856323496
-76.51063214966388,42.44061553563143
-76.51064481495636,42.44087640369148
-76.51064773791313,42.44095238310787
-76.51067522931153,42.441407407012726
-76.51069061097972,42.44172247350996
-76.51070011795817,42.441911479904114
-76.51070439351716,42.442019359352955
-76.51070914643415,42.44211386254507
-76.51071036998998,42.44225741417508
-76.51074868453955,42.44316710723937
-76.51072603814151,42.44332796536414
-76.51066862937503,42.4435121271414
-76.51059341129184,42.443678440079324
-76.51049159656048,42.44381540902212
-76.51041045368491,42.44389836624386
-76.51033694957533,42.443984072364294
-76.51024445511209,42.44407045235296
-76.51014824899801,42.44416231898194
-76.51001680959457,42.444285547209915
-76.50978740387103,42.444419346732175
-76.50959693621071,42.44452332883816
-76.50941456643345,42.444632118009785
-76.50928129510994,42.444734763508684
-76.50918811573275,42.44481119485561
-76.50912019379255,42.44487375096235
-76.50905573223987,42.44494677067268
-76.5089362909381,42.445102420459115
-76.50888152367052,42.445201687192565
-76.5088172089288,42.445345196179545
-76.508671149105,42.44577998932558
-76.50854978274765,42.44598832885901
-76.50847738497838,42.446218797925546
-76.50844510923409,42.446292696267165
-76.5084096047127,42.446354415131196
-76.50837733475967,42.44642231030494
-76.50834391280378,42.44648574646656
-76.508320939129,42.44652654979888
-76.50829680143153,42.446571982568834
-76.50827243704673,42.44661278498046
-76.508246915376,42.44665358752885
-76.50822069935965,42.44669455977157
-76.50819448229795,42.44673536095176
-76.50816873489362,42.446771703284895
-76.50814113345626,42.44680821635164
-76.50811399121945,42.446849016905766
-76.50808546362994,42.44688535739508
-76.50805670483615,42.44692186968107
-76.50802771524944,42.44695820985211
-76.50797854402856,42.447021977664825
-76.50792729592027,42.44708111388551
-76.50787557779509,42.447144879977266
-76.50784009836556,42.44718584603117
-76.50780461767307,42.4472268129733
-76.5077682106376,42.447267778393204
-76.50773157238106,42.4473089156046
-76.50769470331545,42.44734988159605
-76.50765713886928,42.44739084711637
-76.50760983706884,42.44744106659966
-76.50756114574018,42.447491286044745
-76.50751267992506,42.447545963865714
-76.50746422082737,42.447596012366795
-76.50741482854377,42.447650689532196
-76.50736590471298,42.4477009087385
-76.50732231326386,42.447746500355656
-76.50727895393571,42.44779209210984
-76.5072348938101,42.44784214252999
-76.50719153313689,42.447887734249505
-76.50714817340801,42.44793349790864
-76.5071036541158,42.44797908882411
-76.50705518874094,42.448033767347496
-76.5070062645334,42.44808381444074
-76.50695710907023,42.448134032414174
-76.50689913709934,42.4481977938864
-76.50671015576901,42.448398501315545
-76.50649844512938,42.448626463043944
-76.50622552987508,42.44890909307263
-76.50608605922811,42.44914516290464
-76.50577371336331,42.44947338575315
-76.50622552987508,42.44890909307263
-76.50605703997697,42.44901497010594
-76.50581703259095,42.44927481152142
-76.50576439540514,42.44932948666514
-76.50567767653344,42.449416209805555
-76.50671015576901,42.448398501315545
-76.50697467715688,42.44873277176571
-76.50722026489075,42.449022094535174
-76.50745919733934,42.44931596063482
-76.50746535157455,42.44932352896238
-76.50757500696888,42.4494408042102
-76.5076180387568,42.44947616280352
-76.50764511638067,42.449490244148045
-76.50768538759309,42.449511365474855
-76.50783099010515,42.44956342812854
-76.50792658734785,42.449602765395575
-76.50800088953521,42.44963334315291
-76.50827820721192,42.44973316938804
-76.50833538175371,42.449754988474815
-76.50843124959604,42.44976259740519
-76.50849540398723,42.44975732218256
-76.50855610133611,42.4497384961742
-76.50862543224649,42.44966547998041
-76.50889785305255,42.44938753717582
-76.50783099010515,42.44956342812854
-76.5080238482835,42.449412287020394
-76.5088549558334,42.4486674646572
-76.50936449124023,42.44822393700551
-76.50940969270778,42.44818726394898
-76.50946114611301,42.44815059490361
-76.50951862591224,42.44810929861203
-76.50958213187816,42.448063547921215
-76.5096403016314,42.44802671115966
-76.50971446037424,42.447980623331055
-76.50977309712754,42.44793932855395
-76.50987274115063,42.447883995666494
-76.50992627761919,42.44784732774518
-76.50997426139303,42.44780619709729
-76.51003106221502,42.447751351612126
-76.51007512005246,42.44770130011467
-76.51014631532836,42.44761473476578
-76.51025045731228,42.44747382352445
-76.51033372422991,42.44736016785
-76.51039148187168,42.447278395945204
-76.51065953777758,42.446982327671805
-76.50671015576901,42.448398501315545
-76.50670938988895,42.44839752758766
-76.5065804419811,42.44823359713346
-76.50652934512917,42.448169017355134
-76.50652749172075,42.44816667445313
-76.50587243970425,42.44734677858561
-76.50586965668721,42.447343214247915
-76.50579244111974,42.44724433514337
-76.50513022442532,42.446429059362146
-76.50512513160511,42.44642276284275
-76.50475172603595,42.44596110392364
-76.50475065311305,42.44595977705715
-76.50437693254946,42.445497779955055
-76.50437395897053,42.44549412181827
-76.50364539026147,42.444597895679095
-76.50364114258268,42.44459253598379
-76.50354990623633,42.444477432199804
-76.5035490650369,42.444477456822526
-76.50217482211629,42.44451814235118
-76.50217405019936,42.44451816971369
-76.50198099309735,42.44452503714466
-76.50198044607517,42.44452505206145
-76.50099842840808,42.444551433535246
-76.50076801108038,42.444558985114774
-76.50076514710321,42.4445590703803
-76.50076801108038,42.444558985114774
-76.5015377342302,42.44551041444738
-76.5015427817144,42.44551665437636
-76.50154297104153,42.44551688768724
-76.50260408457913,42.445052919590005
-76.50260461486633,42.445052687687955
-76.50364539026147,42.444597895679095
-76.50260461486633,42.445052687687955
-76.50333515701855,42.44595815874911
-76.50333798852289,42.44596166916545
-76.5040878031783,42.446888494670965
