x,y
-76.49118847965357,42.431382743815774
-76.49155303318531,42.43144100535405
-76.49162733870551,42.431449126061246
-76.49214116598446,42.4315459224299
-76.49217044194113,42.43147357011005
-76.49221526853633,42.43137378915494
-76.49223943258147,42.43131498128988
-76.49227264347071,42.43124263206775
-76.49230609335459,42.43116548085171
-76.49232978629166,42.43111130280822
-76.49236741619357,42.4310252365689
-76.49239321978726,42.430952710373994
-76.49243296498918,42.43084417802743
-76.49245600959469,42.430758271244706
-76.49246209410025,42.43071317038846
-76.49246359366649,42.43063667981272
-76.49245604404884,42.43057373060233
-76.4924413570627,42.43048384970814
-76.49244028064832,42.430481095752434
-76.49242036760171,42.430430151171976
-76.49238504254558,42.430363063774685
-76.49234481303772,42.430306643670626
-76.49234434488798,42.43030598608365
-76.4923436863238,42.430305061858206
-76.49229491388708,42.43025168515466
-76.49204246395905,42.43000279948165
-76.49183418242366,42.42978927878691
-76.49177059394174,42.42973606108496
-76.49158009524065,42.42955394021177
-76.49157946660078,42.429553342812916
-76.49138381583977,42.429367355217686
-76.49119476116542,42.42914921944015
-76.4911732751576,42.42912358876917
-76.49119476116542,42.42914921944015
-76.4915115050127,42.4292801613405
-76.49189389518017,42.429482330281985
-76.49195173428558,42.42950861730645
-76.49200680827789,42.429525982874495
-76.49208988978846,42.42954731580526
-76.49217529290844,42.429564191359795
-76.49246697416902,42.4295784864428
-76.49267349103633,42.429571275634416
-76.49287027781466,42.42956868609393
-76.49311221685409,42.42956098837383
-76.49322195416966,42.429559702636986
-76.4935139000905,42.42955135554122
-76.49368429545682,42.42954908873525
-76.49375837984716,42.4295481167098
-76.49386094607775,42.429542366495895
-76.49393040149076,42.429541390746316
-76.49403088472195,42.42953563785552
-76.494097567123,42.42953020248298
-76.49416286021713,42.42952493614676
-76.49422653358708,42.429519497458294
-76.49427567390538,42.42951463893894
-76.49427816677664,42.42951439239412
-76.49438722316302,42.42950384367609
-76.4944513592674,42.429498577178066
-76.49451411163153,42.429488677553294
-76.49457200894433,42.42947448782966
-76.49462967533108,42.42946029699769
-76.49468710981658,42.42944593490136
-76.49474339337677,42.42942728468093
-76.4948566533431,42.42938981183514
-76.49491803673959,42.42936636238971
-76.49497941863238,42.42934308576694
-76.49504126471298,42.429319808568344
-76.49508875074399,42.42930115050153
-76.49525390698885,42.42923593318793
-76.4952539945321,42.42923590174486
-76.49545843359995,42.42916131342845
-76.49550730843247,42.429142657152504
-76.49558930782796,42.42910996180195
-76.49567222671523,42.42908189821441
-76.49575584710357,42.42904920488413
-76.49588903447422,42.42899802573759
-76.49593304801323,42.42897936467106
-76.49602268609492,42.42894667573331
-76.49607179149416,42.42892801849126
-76.49616953895361,42.42889087554806
-76.49621771945317,42.42887221844038
-76.49626589871022,42.4288535604112
-76.49631407793744,42.42883490326192
-76.49636225713733,42.42881624519206
-76.49641043630741,42.4287975880021
-76.49645862160752,42.428774470733515
-76.49661900155682,42.42871628273465
